timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,CH,scr10,electricity,dem,7.28734265757473
h0026,CH,scr10,electricity,dem,7.33229320702528
h0027,CH,scr10,electricity,dem,7.35632617405824
h0028,CH,scr10,electricity,dem,7.39023826197033
h0029,CH,scr10,electricity,dem,7.29076023999231
h0030,CH,scr10,electricity,dem,7.38735914109121
h0031,CH,scr10,electricity,dem,7.55451848175055
h0032,CH,scr10,electricity,dem,7.96248551471758
h0033,CH,scr10,electricity,dem,8.28029870153077
h0034,CH,scr10,electricity,dem,8.37498551471758
h0035,CH,scr10,electricity,dem,8.43543606416814
h0036,CH,scr10,electricity,dem,8.38471628394835
h0037,CH,scr10,electricity,dem,8.25761188834396
h0038,CH,scr10,electricity,dem,8.26293606416813
h0039,CH,scr10,electricity,dem,8.15930419603627
h0040,CH,scr10,electricity,dem,8.10178221801429
h0041,CH,scr10,electricity,dem,8.16870529493736
h0042,CH,scr10,electricity,dem,8.35430419603626
h0043,CH,scr10,electricity,dem,8.46811738284945
h0044,CH,scr10,electricity,dem,8.2211778224099
h0045,CH,scr10,electricity,dem,7.83029870153077
h0046,CH,scr10,electricity,dem,7.57089210812417
h0047,CH,scr10,electricity,dem,7.51082617405824
h0048,CH,scr10,electricity,dem,7.35291408614615
