timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr10,wind,avaConv,0.716805344870321
h0074,NL,scr10,wind,avaConv,0.694259809521494
h0075,NL,scr10,wind,avaConv,0.670476509720889
h0076,NL,scr10,wind,avaConv,0.653892629974607
h0077,NL,scr10,wind,avaConv,0.655057325001604
h0078,NL,scr10,wind,avaConv,0.62167791463755
h0079,NL,scr10,wind,avaConv,0.590096453593654
h0080,NL,scr10,wind,avaConv,0.576048506118167
h0081,NL,scr10,wind,avaConv,0.58787493351985
h0082,NL,scr10,wind,avaConv,0.680605564842794
h0083,NL,scr10,wind,avaConv,0.655435708036039
h0084,NL,scr10,wind,avaConv,0.661492844897676
h0085,NL,scr10,wind,avaConv,0.685278917352569
h0086,NL,scr10,wind,avaConv,0.61176199354414
h0087,NL,scr10,wind,avaConv,0.481583034391148
h0088,NL,scr10,wind,avaConv,0.383243941106526
h0089,NL,scr10,wind,avaConv,0.446414179371949
h0090,NL,scr10,wind,avaConv,0.513129643054843
h0091,NL,scr10,wind,avaConv,0.48982361678786
h0092,NL,scr10,wind,avaConv,0.440103147726133
h0093,NL,scr10,wind,avaConv,0.396509599868543
h0094,NL,scr10,wind,avaConv,0.350061263504605
h0095,NL,scr10,wind,avaConv,0.305347207698071
h0096,NL,scr10,wind,avaConv,0.267852490054227
