timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,LU,scr8,solar,avaConv,0.0
h0050,LU,scr8,solar,avaConv,0.0
h0051,LU,scr8,solar,avaConv,0.0
h0052,LU,scr8,solar,avaConv,0.0
h0053,LU,scr8,solar,avaConv,0.0
h0054,LU,scr8,solar,avaConv,0.0
h0055,LU,scr8,solar,avaConv,0.0
h0056,LU,scr8,solar,avaConv,0.00455518298558609
h0057,LU,scr8,solar,avaConv,0.0854072776474939
h0058,LU,scr8,solar,avaConv,0.19239324490857
h0059,LU,scr8,solar,avaConv,0.269194845293102
h0060,LU,scr8,solar,avaConv,0.299652156344716
h0061,LU,scr8,solar,avaConv,0.279183451496847
h0062,LU,scr8,solar,avaConv,0.21098019801809
h0063,LU,scr8,solar,avaConv,0.10707666308802
h0064,LU,scr8,solar,avaConv,0.0118744510963768
h0065,LU,scr8,solar,avaConv,0.0
h0066,LU,scr8,solar,avaConv,0.0
h0067,LU,scr8,solar,avaConv,0.0
h0068,LU,scr8,solar,avaConv,0.0
h0069,LU,scr8,solar,avaConv,0.0
h0070,LU,scr8,solar,avaConv,0.0
h0071,LU,scr8,solar,avaConv,0.0
h0072,LU,scr8,solar,avaConv,0.0
