timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,DE,scr9,electricity,dem,51.6276389633051
h0050,DE,scr9,electricity,dem,50.676862864404
h0051,DE,scr9,electricity,dem,50.7218999523161
h0052,DE,scr9,electricity,dem,51.5641733039645
h0053,DE,scr9,electricity,dem,53.5106252270414
h0054,DE,scr9,electricity,dem,58.4976829193491
h0055,DE,scr9,electricity,dem,63.6921829193491
h0056,DE,scr9,electricity,dem,66.4343559962722
h0057,DE,scr9,electricity,dem,67.8073559962722
h0058,DE,scr9,electricity,dem,69.1015153369315
h0059,DE,scr9,electricity,dem,70.0933244028656
h0060,DE,scr9,electricity,dem,69.6089191830853
h0061,DE,scr9,electricity,dem,68.4280757764919
h0062,DE,scr9,electricity,dem,67.2060496775908
h0063,DE,scr9,electricity,dem,66.5987255017667
h0064,DE,scr9,electricity,dem,67.0533862160524
h0065,DE,scr9,electricity,dem,69.4937131391293
h0066,DE,scr9,electricity,dem,70.2902900622062
h0067,DE,scr9,electricity,dem,68.8579494028656
h0068,DE,scr9,electricity,dem,65.2478285237447
h0069,DE,scr9,electricity,dem,62.3075263259425
h0070,DE,scr9,electricity,dem,60.4863793479205
h0071,DE,scr9,electricity,dem,56.7279919852831
h0072,DE,scr9,electricity,dem,53.6073340182502
