timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,CH,scr3,electricity,dem,6.82575135579473
h0002,CH,scr3,electricity,dem,6.87070190524528
h0003,CH,scr3,electricity,dem,6.89473487227824
h0004,CH,scr3,electricity,dem,6.92864696019033
h0005,CH,scr3,electricity,dem,6.82916893821231
h0006,CH,scr3,electricity,dem,6.92576783931121
h0007,CH,scr3,electricity,dem,7.09292717997055
h0008,CH,scr3,electricity,dem,7.50089421293758
h0009,CH,scr3,electricity,dem,7.81870739975077
h0010,CH,scr3,electricity,dem,7.91339421293758
h0011,CH,scr3,electricity,dem,7.97384476238814
h0012,CH,scr3,electricity,dem,7.92312498216835
h0013,CH,scr3,electricity,dem,7.79602058656396
h0014,CH,scr3,electricity,dem,7.80134476238813
h0015,CH,scr3,electricity,dem,7.69771289425627
h0016,CH,scr3,electricity,dem,7.64019091623429
h0017,CH,scr3,electricity,dem,7.70711399315736
h0018,CH,scr3,electricity,dem,7.89271289425626
h0019,CH,scr3,electricity,dem,8.00652608106945
h0020,CH,scr3,electricity,dem,7.7595865206299
h0021,CH,scr3,electricity,dem,7.36870739975077
h0022,CH,scr3,electricity,dem,7.10930080634417
h0023,CH,scr3,electricity,dem,7.04923487227824
h0024,CH,scr3,electricity,dem,6.89132278436615
