timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr11,wind,avaConv,0.0235874470376693
h0002,AT,scr11,wind,avaConv,0.0174322012940771
h0003,AT,scr11,wind,avaConv,0.0180069519459608
h0004,AT,scr11,wind,avaConv,0.0257685809081937
h0005,AT,scr11,wind,avaConv,0.0416829437851775
h0006,AT,scr11,wind,avaConv,0.03358856255418
h0007,AT,scr11,wind,avaConv,0.015048273026709
h0008,AT,scr11,wind,avaConv,0.0
h0009,AT,scr11,wind,avaConv,0.0
h0010,AT,scr11,wind,avaConv,0.0
h0011,AT,scr11,wind,avaConv,0.0
h0012,AT,scr11,wind,avaConv,0.0
h0013,AT,scr11,wind,avaConv,0.0
h0014,AT,scr11,wind,avaConv,0.0
h0015,AT,scr11,wind,avaConv,0.0
h0016,AT,scr11,wind,avaConv,0.0
h0017,AT,scr11,wind,avaConv,0.0
h0018,AT,scr11,wind,avaConv,5.98202945917884e-5
h0019,AT,scr11,wind,avaConv,0.00480840367821377
h0020,AT,scr11,wind,avaConv,0.0137834574711124
h0021,AT,scr11,wind,avaConv,0.0432038773203462
h0022,AT,scr11,wind,avaConv,0.152427125861148
h0023,AT,scr11,wind,avaConv,0.30945415995652
h0024,AT,scr11,wind,avaConv,0.3940481811471
