timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr16,electricity,dem,9.24974654643736
h0002,BE,scr16,electricity,dem,8.88678500797583
h0003,BE,scr16,electricity,dem,8.6746874805033
h0004,BE,scr16,electricity,dem,8.65690863434945
h0005,BE,scr16,electricity,dem,8.96713116182198
h0006,BE,scr16,electricity,dem,9.78591550248131
h0007,BE,scr16,electricity,dem,10.4648495684154
h0008,BE,scr16,electricity,dem,10.8613797881956
h0009,BE,scr16,electricity,dem,11.1127959969868
h0010,BE,scr16,electricity,dem,11.2323509420418
h0011,BE,scr16,electricity,dem,11.345837205778
h0012,BE,scr16,electricity,dem,11.1781613816022
h0013,BE,scr16,electricity,dem,11.0854690739099
h0014,BE,scr16,electricity,dem,10.9292877552286
h0015,BE,scr16,electricity,dem,10.8821476453385
h0016,BE,scr16,electricity,dem,10.9353111068769
h0017,BE,scr16,electricity,dem,11.405267150833
h0018,BE,scr16,electricity,dem,11.6327918761077
h0019,BE,scr16,electricity,dem,11.2673289640198
h0020,BE,scr16,electricity,dem,10.7443619310527
h0021,BE,scr16,electricity,dem,10.2165006673165
h0022,BE,scr16,electricity,dem,10.3283358321516
h0023,BE,scr16,electricity,dem,10.2907836343495
h0024,BE,scr16,electricity,dem,9.71373555742637
