timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr14,electricity,dem,9.20488375399011
h0074,NL,scr14,electricity,dem,8.88242771003407
h0075,NL,scr14,electricity,dem,8.75581369904506
h0076,NL,scr14,electricity,dem,8.79794007267144
h0077,NL,scr14,electricity,dem,9.19713238036374
h0078,NL,scr14,electricity,dem,10.3691323803637
h0079,NL,scr14,electricity,dem,12.175015622122
h0080,NL,scr14,electricity,dem,13.4388480397044
h0081,NL,scr14,electricity,dem,14.0345980397044
h0082,NL,scr14,electricity,dem,14.2195472155286
h0083,NL,scr14,electricity,dem,14.225923589155
h0084,NL,scr14,electricity,dem,14.0677642484956
h0085,NL,scr14,electricity,dem,14.0255183693747
h0086,NL,scr14,electricity,dem,13.9391928199242
h0087,NL,scr14,electricity,dem,13.9321488638802
h0088,NL,scr14,electricity,dem,14.2592573803637
h0089,NL,scr14,electricity,dem,15.0310279847593
h0090,NL,scr14,electricity,dem,14.7576145232209
h0091,NL,scr14,electricity,dem,14.2358054572868
h0092,NL,scr14,electricity,dem,13.4598343034407
h0093,NL,scr14,electricity,dem,12.5185307320121
h0094,NL,scr14,electricity,dem,11.5036694682758
h0095,NL,scr14,electricity,dem,10.5794812814626
h0096,NL,scr14,electricity,dem,9.76723952322087
