timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,CH,scr2,electricity,dem,7.10218235535473
h0026,CH,scr2,electricity,dem,7.14713290480528
h0027,CH,scr2,electricity,dem,7.17116587183824
h0028,CH,scr2,electricity,dem,7.20507795975033
h0029,CH,scr2,electricity,dem,7.10559993777231
h0030,CH,scr2,electricity,dem,7.20219883887121
h0031,CH,scr2,electricity,dem,7.36935817953055
h0032,CH,scr2,electricity,dem,7.77732521249758
h0033,CH,scr2,electricity,dem,8.09513839931077
h0034,CH,scr2,electricity,dem,8.18982521249759
h0035,CH,scr2,electricity,dem,8.25027576194814
h0036,CH,scr2,electricity,dem,8.19955598172835
h0037,CH,scr2,electricity,dem,8.07245158612396
h0038,CH,scr2,electricity,dem,8.07777576194813
h0039,CH,scr2,electricity,dem,7.97414389381627
h0040,CH,scr2,electricity,dem,7.91662191579429
h0041,CH,scr2,electricity,dem,7.98354499271736
h0042,CH,scr2,electricity,dem,8.16914389381626
h0043,CH,scr2,electricity,dem,8.28295708062945
h0044,CH,scr2,electricity,dem,8.0360175201899
h0045,CH,scr2,electricity,dem,7.64513839931077
h0046,CH,scr2,electricity,dem,7.38573180590417
h0047,CH,scr2,electricity,dem,7.32566587183824
h0048,CH,scr2,electricity,dem,7.16775378392615
