timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,FR,scr13,electricity,dem,54.9727812914476
h0026,FR,scr13,electricity,dem,53.4833692035355
h0027,FR,scr13,electricity,dem,50.7270944782608
h0028,FR,scr13,electricity,dem,49.741429643096
h0029,FR,scr13,electricity,dem,51.6104571156234
h0030,FR,scr13,electricity,dem,55.8795065661729
h0031,FR,scr13,electricity,dem,60.3380120606784
h0032,FR,scr13,electricity,dem,62.3432318408982
h0033,FR,scr13,electricity,dem,63.4933417310081
h0034,FR,scr13,electricity,dem,63.7202373354036
h0035,FR,scr13,electricity,dem,63.7987263463927
h0036,FR,scr13,electricity,dem,63.8615834892498
h0037,FR,scr13,electricity,dem,62.1321659068322
h0038,FR,scr13,electricity,dem,60.0562593134256
h0039,FR,scr13,electricity,dem,58.069418654085
h0040,FR,scr13,electricity,dem,57.5089351376015
h0041,FR,scr13,electricity,dem,59.8567483244147
h0042,FR,scr13,electricity,dem,64.1274131595795
h0043,FR,scr13,electricity,dem,65.0378801925465
h0044,FR,scr13,electricity,dem,61.7352373354036
h0045,FR,scr13,electricity,dem,58.3990505222168
h0046,FR,scr13,electricity,dem,58.7897922804586
h0047,FR,scr13,electricity,dem,59.8863692035355
h0048,FR,scr13,electricity,dem,57.2045670057334
