timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,CH,scr10,wind,avaConv,0.00990073252953106
h0002,CH,scr10,wind,avaConv,0.0127295132522542
h0003,CH,scr10,wind,avaConv,0.00990073252953106
h0004,CH,scr10,wind,avaConv,0.0070719518068079
h0005,CH,scr10,wind,avaConv,0.00424317108408474
h0006,CH,scr10,wind,avaConv,0.00141439036136158
h0007,CH,scr10,wind,avaConv,0.00141439036136158
h0008,CH,scr10,wind,avaConv,0.00141439036136158
h0009,CH,scr10,wind,avaConv,0.00141439036136158
h0010,CH,scr10,wind,avaConv,0.0
h0011,CH,scr10,wind,avaConv,0.00141439036136158
h0012,CH,scr10,wind,avaConv,0.0214730173043076
h0013,CH,scr10,wind,avaConv,0.0458069605668239
h0014,CH,scr10,wind,avaConv,0.0458069605668239
h0015,CH,scr10,wind,avaConv,0.00990073252953106
h0016,CH,scr10,wind,avaConv,0.0
h0017,CH,scr10,wind,avaConv,0.0
h0018,CH,scr10,wind,avaConv,0.0
h0019,CH,scr10,wind,avaConv,0.00141439036136158
h0020,CH,scr10,wind,avaConv,0.0127295132522542
h0021,CH,scr10,wind,avaConv,0.0165869415105131
h0022,CH,scr10,wind,avaConv,0.0263590930981021
h0023,CH,scr10,wind,avaConv,0.0263590930981021
h0024,CH,scr10,wind,avaConv,0.0312451688918967
