timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,BE,scr3,wind,avaConv,0.925821897317534
h0050,BE,scr3,wind,avaConv,0.96654448902159
h0051,BE,scr3,wind,avaConv,0.976071680331265
h0052,BE,scr3,wind,avaConv,0.98879706766179
h0053,BE,scr3,wind,avaConv,0.994288488035991
h0054,BE,scr3,wind,avaConv,0.997407127513117
h0055,BE,scr3,wind,avaConv,0.998914788896083
h0056,BE,scr3,wind,avaConv,0.999908164548231
h0057,BE,scr3,wind,avaConv,0.977671424163117
h0058,BE,scr3,wind,avaConv,0.704639307024318
h0059,BE,scr3,wind,avaConv,0.179259444248294
h0060,BE,scr3,wind,avaConv,0.106627072935401
h0061,BE,scr3,wind,avaConv,0.0255836264891222
h0062,BE,scr3,wind,avaConv,0.350952527748605
h0063,BE,scr3,wind,avaConv,0.499837817208408
h0064,BE,scr3,wind,avaConv,0.882093738430479
h0065,BE,scr3,wind,avaConv,0.945107122885096
h0066,BE,scr3,wind,avaConv,0.667522496760807
h0067,BE,scr3,wind,avaConv,0.667522496760807
h0068,BE,scr3,wind,avaConv,0.902389321112651
h0069,BE,scr3,wind,avaConv,0.999999991490497
h0070,BE,scr3,wind,avaConv,0.999999991490497
h0071,BE,scr3,wind,avaConv,0.999999991490497
h0072,BE,scr3,wind,avaConv,0.999756284606788
