timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,AT,scr8,electricity,dem,7.89692157213729
h0050,AT,scr8,electricity,dem,7.75266195675267
h0051,AT,scr8,electricity,dem,7.60172926444498
h0052,AT,scr8,electricity,dem,7.69321827543399
h0053,AT,scr8,electricity,dem,8.19135426444498
h0054,AT,scr8,electricity,dem,8.9391866820274
h0055,AT,scr8,electricity,dem,9.79265234136806
h0056,AT,scr8,electricity,dem,10.1467031655439
h0057,AT,scr8,electricity,dem,10.3050067369725
h0058,AT,scr8,electricity,dem,10.3874037149944
h0059,AT,scr8,electricity,dem,10.3934408029065
h0060,AT,scr8,electricity,dem,10.1863144292801
h0061,AT,scr8,electricity,dem,10.0601495941153
h0062,AT,scr8,electricity,dem,9.96051497873069
h0063,AT,scr8,electricity,dem,9.96025124246696
h0064,AT,scr8,electricity,dem,10.1472979457637
h0065,AT,scr8,electricity,dem,10.4910163523571
h0066,AT,scr8,electricity,dem,10.4719229457637
h0067,AT,scr8,electricity,dem,9.9835877809285
h0068,AT,scr8,electricity,dem,9.48938311059883
h0069,AT,scr8,electricity,dem,8.97779245125817
h0070,AT,scr8,electricity,dem,8.9198583853241
h0071,AT,scr8,electricity,dem,8.47512074796146
h0072,AT,scr8,electricity,dem,8.15357404466476
