timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,FR,scr1,electricity,dem,55.4572307448476
h0050,FR,scr1,electricity,dem,53.9678186569355
h0051,FR,scr1,electricity,dem,51.2115439316608
h0052,FR,scr1,electricity,dem,50.225879096496
h0053,FR,scr1,electricity,dem,52.0949065690234
h0054,FR,scr1,electricity,dem,56.3639560195729
h0055,FR,scr1,electricity,dem,60.8224615140784
h0056,FR,scr1,electricity,dem,62.8276812942982
h0057,FR,scr1,electricity,dem,63.9777911844081
h0058,FR,scr1,electricity,dem,64.2046867888036
h0059,FR,scr1,electricity,dem,64.2831757997927
h0060,FR,scr1,electricity,dem,64.3460329426498
h0061,FR,scr1,electricity,dem,62.6166153602322
h0062,FR,scr1,electricity,dem,60.5407087668256
h0063,FR,scr1,electricity,dem,58.553868107485
h0064,FR,scr1,electricity,dem,57.9933845910015
h0065,FR,scr1,electricity,dem,60.3411977778147
h0066,FR,scr1,electricity,dem,64.6118626129795
h0067,FR,scr1,electricity,dem,65.5223296459465
h0068,FR,scr1,electricity,dem,62.2196867888037
h0069,FR,scr1,electricity,dem,58.8834999756168
h0070,FR,scr1,electricity,dem,59.2742417338586
h0071,FR,scr1,electricity,dem,60.3708186569356
h0072,FR,scr1,electricity,dem,57.6890164591334
