timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr5,solar,avaConv,0.0
h0002,LU,scr5,solar,avaConv,0.0
h0003,LU,scr5,solar,avaConv,0.0
h0004,LU,scr5,solar,avaConv,0.0
h0005,LU,scr5,solar,avaConv,0.0
h0006,LU,scr5,solar,avaConv,0.0
h0007,LU,scr5,solar,avaConv,0.0
h0008,LU,scr5,solar,avaConv,0.000291488735151188
h0009,LU,scr5,solar,avaConv,0.00834826678812224
h0010,LU,scr5,solar,avaConv,0.0241667170371622
h0011,LU,scr5,solar,avaConv,0.0392279751169273
h0012,LU,scr5,solar,avaConv,0.0486849227731718
h0013,LU,scr5,solar,avaConv,0.0444253141996647
h0014,LU,scr5,solar,avaConv,0.0335183429763077
h0015,LU,scr5,solar,avaConv,0.0155693657820618
h0016,LU,scr5,solar,avaConv,0.00147964494004404
h0017,LU,scr5,solar,avaConv,0.0
h0018,LU,scr5,solar,avaConv,0.0
h0019,LU,scr5,solar,avaConv,0.0
h0020,LU,scr5,solar,avaConv,0.0
h0021,LU,scr5,solar,avaConv,0.0
h0022,LU,scr5,solar,avaConv,0.0
h0023,LU,scr5,solar,avaConv,0.0
h0024,LU,scr5,solar,avaConv,0.0
