timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr3,wind,avaConv,0.595679103611397
h0002,BE,scr3,wind,avaConv,0.418516299294842
h0003,BE,scr3,wind,avaConv,0.295689230523523
h0004,BE,scr3,wind,avaConv,0.204831487137198
h0005,BE,scr3,wind,avaConv,0.135316071149211
h0006,BE,scr3,wind,avaConv,0.101351749871474
h0007,BE,scr3,wind,avaConv,0.114481312802495
h0008,BE,scr3,wind,avaConv,0.178412222971698
h0009,BE,scr3,wind,avaConv,0.3088328283234
h0010,BE,scr3,wind,avaConv,0.420527376687436
h0011,BE,scr3,wind,avaConv,0.539343101702563
h0012,BE,scr3,wind,avaConv,0.587767287859528
h0013,BE,scr3,wind,avaConv,0.559879373071389
h0014,BE,scr3,wind,avaConv,0.707785655828403
h0015,BE,scr3,wind,avaConv,0.905894414751753
h0016,BE,scr3,wind,avaConv,0.972135907103225
h0017,BE,scr3,wind,avaConv,0.969076809820605
h0018,BE,scr3,wind,avaConv,0.920104331636746
h0019,BE,scr3,wind,avaConv,0.909606483081292
h0020,BE,scr3,wind,avaConv,0.927428224784136
h0021,BE,scr3,wind,avaConv,0.961900878761248
h0022,BE,scr3,wind,avaConv,0.980972245720336
h0023,BE,scr3,wind,avaConv,0.968224692099667
h0024,BE,scr3,wind,avaConv,0.988178230799121
