timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,AT,scr8,electricity,dem,5.63706949925729
h0074,AT,scr8,electricity,dem,5.49280988387267
h0075,AT,scr8,electricity,dem,5.34187719156498
h0076,AT,scr8,electricity,dem,5.43336620255399
h0077,AT,scr8,electricity,dem,5.93150219156498
h0078,AT,scr8,electricity,dem,6.6793346091474
h0079,AT,scr8,electricity,dem,7.53280026848806
h0080,AT,scr8,electricity,dem,7.88685109266388
h0081,AT,scr8,electricity,dem,8.04515466409246
h0082,AT,scr8,electricity,dem,8.12755164211443
h0083,AT,scr8,electricity,dem,8.13358873002652
h0084,AT,scr8,electricity,dem,7.92646235640015
h0085,AT,scr8,electricity,dem,7.80029752123531
h0086,AT,scr8,electricity,dem,7.7006629058507
h0087,AT,scr8,electricity,dem,7.70039916958696
h0088,AT,scr8,electricity,dem,7.88744587288366
h0089,AT,scr8,electricity,dem,8.23116427947707
h0090,AT,scr8,electricity,dem,8.21207087288366
h0091,AT,scr8,electricity,dem,7.7237357080485
h0092,AT,scr8,electricity,dem,7.22953103771883
h0093,AT,scr8,electricity,dem,6.71794037837817
h0094,AT,scr8,electricity,dem,6.6600063124441
h0095,AT,scr8,electricity,dem,6.21526867508146
h0096,AT,scr8,electricity,dem,5.89372197178476
