timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,DE,scr14,electricity,dem,40.3034814104051
h0074,DE,scr14,electricity,dem,39.352705311504
h0075,DE,scr14,electricity,dem,39.3977423994161
h0076,DE,scr14,electricity,dem,40.2400157510645
h0077,DE,scr14,electricity,dem,42.1864676741414
h0078,DE,scr14,electricity,dem,47.1735253664491
h0079,DE,scr14,electricity,dem,52.3680253664491
h0080,DE,scr14,electricity,dem,55.1101984433721
h0081,DE,scr14,electricity,dem,56.4831984433721
h0082,DE,scr14,electricity,dem,57.7773577840315
h0083,DE,scr14,electricity,dem,58.7691668499656
h0084,DE,scr14,electricity,dem,58.2847616301853
h0085,DE,scr14,electricity,dem,57.1039182235919
h0086,DE,scr14,electricity,dem,55.8818921246908
h0087,DE,scr14,electricity,dem,55.2745679488667
h0088,DE,scr14,electricity,dem,55.7292286631524
h0089,DE,scr14,electricity,dem,58.1695555862293
h0090,DE,scr14,electricity,dem,58.9661325093062
h0091,DE,scr14,electricity,dem,57.5337918499656
h0092,DE,scr14,electricity,dem,53.9236709708447
h0093,DE,scr14,electricity,dem,50.9833687730425
h0094,DE,scr14,electricity,dem,49.1622217950205
h0095,DE,scr14,electricity,dem,45.4038344323831
h0096,DE,scr14,electricity,dem,42.2831764653502
