timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,NL,scr17,solar,avaConv,0.0
h0002,NL,scr17,solar,avaConv,0.0
h0003,NL,scr17,solar,avaConv,0.0
h0004,NL,scr17,solar,avaConv,0.0
h0005,NL,scr17,solar,avaConv,0.0
h0006,NL,scr17,solar,avaConv,0.0
h0007,NL,scr17,solar,avaConv,0.0
h0008,NL,scr17,solar,avaConv,1.27519117506775e-5
h0009,NL,scr17,solar,avaConv,0.00913145296997208
h0010,NL,scr17,solar,avaConv,0.0320277132018566
h0011,NL,scr17,solar,avaConv,0.0575841465936109
h0012,NL,scr17,solar,avaConv,0.0685649903868631
h0013,NL,scr17,solar,avaConv,0.0671487058667995
h0014,NL,scr17,solar,avaConv,0.0522223015387804
h0015,NL,scr17,solar,avaConv,0.0255246448674953
h0016,NL,scr17,solar,avaConv,0.00138462266782768
h0017,NL,scr17,solar,avaConv,0.0
h0018,NL,scr17,solar,avaConv,0.0
h0019,NL,scr17,solar,avaConv,0.0
h0020,NL,scr17,solar,avaConv,0.0
h0021,NL,scr17,solar,avaConv,0.0
h0022,NL,scr17,solar,avaConv,0.0
h0023,NL,scr17,solar,avaConv,0.0
h0024,NL,scr17,solar,avaConv,0.0
