timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,CH,scr5,electricity,dem,7.03139492369473
h0050,CH,scr5,electricity,dem,7.07634547314528
h0051,CH,scr5,electricity,dem,7.10037844017824
h0052,CH,scr5,electricity,dem,7.13429052809033
h0053,CH,scr5,electricity,dem,7.03481250611231
h0054,CH,scr5,electricity,dem,7.13141140721121
h0055,CH,scr5,electricity,dem,7.29857074787055
h0056,CH,scr5,electricity,dem,7.70653778083758
h0057,CH,scr5,electricity,dem,8.02435096765077
h0058,CH,scr5,electricity,dem,8.11903778083758
h0059,CH,scr5,electricity,dem,8.17948833028814
h0060,CH,scr5,electricity,dem,8.12876855006835
h0061,CH,scr5,electricity,dem,8.00166415446396
h0062,CH,scr5,electricity,dem,8.00698833028813
h0063,CH,scr5,electricity,dem,7.90335646215627
h0064,CH,scr5,electricity,dem,7.84583448413429
h0065,CH,scr5,electricity,dem,7.91275756105736
h0066,CH,scr5,electricity,dem,8.09835646215626
h0067,CH,scr5,electricity,dem,8.21216964896945
h0068,CH,scr5,electricity,dem,7.9652300885299
h0069,CH,scr5,electricity,dem,7.57435096765077
h0070,CH,scr5,electricity,dem,7.31494437424417
h0071,CH,scr5,electricity,dem,7.25487844017824
h0072,CH,scr5,electricity,dem,7.09696635226615
