timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr11,solar,avaConv,0.0
h0002,BE,scr11,solar,avaConv,0.0
h0003,BE,scr11,solar,avaConv,0.0
h0004,BE,scr11,solar,avaConv,0.0
h0005,BE,scr11,solar,avaConv,0.0
h0006,BE,scr11,solar,avaConv,0.0
h0007,BE,scr11,solar,avaConv,0.0
h0008,BE,scr11,solar,avaConv,3.19988171704177e-5
h0009,BE,scr11,solar,avaConv,0.005699958146801
h0010,BE,scr11,solar,avaConv,0.01765303479152
h0011,BE,scr11,solar,avaConv,0.0391396215354771
h0012,BE,scr11,solar,avaConv,0.0497799230464711
h0013,BE,scr11,solar,avaConv,0.0442023467687139
h0014,BE,scr11,solar,avaConv,0.0320500937835305
h0015,BE,scr11,solar,avaConv,0.017182501704176
h0016,BE,scr11,solar,avaConv,0.00184417393782348
h0017,BE,scr11,solar,avaConv,0.0
h0018,BE,scr11,solar,avaConv,0.0
h0019,BE,scr11,solar,avaConv,0.0
h0020,BE,scr11,solar,avaConv,0.0
h0021,BE,scr11,solar,avaConv,0.0
h0022,BE,scr11,solar,avaConv,0.0
h0023,BE,scr11,solar,avaConv,0.0
h0024,BE,scr11,solar,avaConv,0.0
