timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,CH,scr7,electricity,dem,6.06945285716473
h0074,CH,scr7,electricity,dem,6.11440340661528
h0075,CH,scr7,electricity,dem,6.13843637364824
h0076,CH,scr7,electricity,dem,6.17234846156033
h0077,CH,scr7,electricity,dem,6.07287043958231
h0078,CH,scr7,electricity,dem,6.16946934068121
h0079,CH,scr7,electricity,dem,6.33662868134055
h0080,CH,scr7,electricity,dem,6.74459571430758
h0081,CH,scr7,electricity,dem,7.06240890112077
h0082,CH,scr7,electricity,dem,7.15709571430758
h0083,CH,scr7,electricity,dem,7.21754626375814
h0084,CH,scr7,electricity,dem,7.16682648353835
h0085,CH,scr7,electricity,dem,7.03972208793396
h0086,CH,scr7,electricity,dem,7.04504626375813
h0087,CH,scr7,electricity,dem,6.94141439562627
h0088,CH,scr7,electricity,dem,6.88389241760429
h0089,CH,scr7,electricity,dem,6.95081549452736
h0090,CH,scr7,electricity,dem,7.13641439562626
h0091,CH,scr7,electricity,dem,7.25022758243945
h0092,CH,scr7,electricity,dem,7.0032880219999
h0093,CH,scr7,electricity,dem,6.61240890112077
h0094,CH,scr7,electricity,dem,6.35300230771417
h0095,CH,scr7,electricity,dem,6.29293637364824
h0096,CH,scr7,electricity,dem,6.13502428573615
