timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,LU,scr5,electricity,dem,0.476264033601535
h0050,LU,scr5,electricity,dem,0.456097824810326
h0051,LU,scr5,electricity,dem,0.447346451183953
h0052,LU,scr5,electricity,dem,0.44467886876637
h0053,LU,scr5,electricity,dem,0.454145901733403
h0054,LU,scr5,electricity,dem,0.461346451183952
h0055,LU,scr5,electricity,dem,0.494376670964172
h0056,LU,scr5,electricity,dem,0.535465956678458
h0057,LU,scr5,electricity,dem,0.561476945689447
h0058,LU,scr5,electricity,dem,0.575045627008128
h0059,LU,scr5,electricity,dem,0.58689864898615
h0060,LU,scr5,electricity,dem,0.590279143491645
h0061,LU,scr5,electricity,dem,0.580255791843293
h0062,LU,scr5,electricity,dem,0.567781890744392
h0063,LU,scr5,electricity,dem,0.556103319315821
h0064,LU,scr5,electricity,dem,0.552173374260876
h0065,LU,scr5,electricity,dem,0.565836835799337
h0066,LU,scr5,electricity,dem,0.591476945689447
h0067,LU,scr5,electricity,dem,0.595119802832304
h0068,LU,scr5,electricity,dem,0.570829967667469
h0069,LU,scr5,electricity,dem,0.532684363271865
h0070,LU,scr5,electricity,dem,0.526985187447689
h0071,LU,scr5,electricity,dem,0.526685736898239
h0072,LU,scr5,electricity,dem,0.503191231403733
