timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,scr5,solar,avaConv,0.0
h0002,BE,scr5,solar,avaConv,0.0
h0003,BE,scr5,solar,avaConv,0.0
h0004,BE,scr5,solar,avaConv,0.0
h0005,BE,scr5,solar,avaConv,0.0
h0006,BE,scr5,solar,avaConv,0.0
h0007,BE,scr5,solar,avaConv,0.0
h0008,BE,scr5,solar,avaConv,0.000181154748245599
h0009,BE,scr5,solar,avaConv,0.0182285804967473
h0010,BE,scr5,solar,avaConv,0.0392383384446045
h0011,BE,scr5,solar,avaConv,0.0634824003862845
h0012,BE,scr5,solar,avaConv,0.0979022607265662
h0013,BE,scr5,solar,avaConv,0.118841191412348
h0014,BE,scr5,solar,avaConv,0.108482831816282
h0015,BE,scr5,solar,avaConv,0.0511197884064812
h0016,BE,scr5,solar,avaConv,0.00332375039267509
h0017,BE,scr5,solar,avaConv,0.0
h0018,BE,scr5,solar,avaConv,0.0
h0019,BE,scr5,solar,avaConv,0.0
h0020,BE,scr5,solar,avaConv,0.0
h0021,BE,scr5,solar,avaConv,0.0
h0022,BE,scr5,solar,avaConv,0.0
h0023,BE,scr5,solar,avaConv,0.0
h0024,BE,scr5,solar,avaConv,0.0
