timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr2,electricity,dem,10.1662053712374
h0002,BE,scr2,electricity,dem,9.80324383277583
h0003,BE,scr2,electricity,dem,9.5911463053033
h0004,BE,scr2,electricity,dem,9.57336745914945
h0005,BE,scr2,electricity,dem,9.88358998662198
h0006,BE,scr2,electricity,dem,10.7023743272813
h0007,BE,scr2,electricity,dem,11.3813083932154
h0008,BE,scr2,electricity,dem,11.7778386129956
h0009,BE,scr2,electricity,dem,12.0292548217868
h0010,BE,scr2,electricity,dem,12.1488097668418
h0011,BE,scr2,electricity,dem,12.262296030578
h0012,BE,scr2,electricity,dem,12.0946202064022
h0013,BE,scr2,electricity,dem,12.0019278987099
h0014,BE,scr2,electricity,dem,11.8457465800286
h0015,BE,scr2,electricity,dem,11.7986064701385
h0016,BE,scr2,electricity,dem,11.8517699316769
h0017,BE,scr2,electricity,dem,12.321725975633
h0018,BE,scr2,electricity,dem,12.5492507009077
h0019,BE,scr2,electricity,dem,12.1837877888198
h0020,BE,scr2,electricity,dem,11.6608207558527
h0021,BE,scr2,electricity,dem,11.1329594921165
h0022,BE,scr2,electricity,dem,11.2447946569516
h0023,BE,scr2,electricity,dem,11.2072424591494
h0024,BE,scr2,electricity,dem,10.6301943822264
