timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,DE,scr15,electricity,dem,38.0797059249051
h0074,DE,scr15,electricity,dem,37.128929826004
h0075,DE,scr15,electricity,dem,37.1739669139161
h0076,DE,scr15,electricity,dem,38.0162402655645
h0077,DE,scr15,electricity,dem,39.9626921886414
h0078,DE,scr15,electricity,dem,44.9497498809491
h0079,DE,scr15,electricity,dem,50.1442498809491
h0080,DE,scr15,electricity,dem,52.8864229578722
h0081,DE,scr15,electricity,dem,54.2594229578721
h0082,DE,scr15,electricity,dem,55.5535822985315
h0083,DE,scr15,electricity,dem,56.5453913644656
h0084,DE,scr15,electricity,dem,56.0609861446853
h0085,DE,scr15,electricity,dem,54.8801427380919
h0086,DE,scr15,electricity,dem,53.6581166391908
h0087,DE,scr15,electricity,dem,53.0507924633667
h0088,DE,scr15,electricity,dem,53.5054531776524
h0089,DE,scr15,electricity,dem,55.9457801007293
h0090,DE,scr15,electricity,dem,56.7423570238062
h0091,DE,scr15,electricity,dem,55.3100163644656
h0092,DE,scr15,electricity,dem,51.6998954853447
h0093,DE,scr15,electricity,dem,48.7595932875425
h0094,DE,scr15,electricity,dem,46.9384463095205
h0095,DE,scr15,electricity,dem,43.1800589468831
h0096,DE,scr15,electricity,dem,40.0594009798502
