timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,NL,scr9,solar,avaConv,0.0
h0026,NL,scr9,solar,avaConv,0.0
h0027,NL,scr9,solar,avaConv,0.0
h0028,NL,scr9,solar,avaConv,0.0
h0029,NL,scr9,solar,avaConv,0.0
h0030,NL,scr9,solar,avaConv,0.0
h0031,NL,scr9,solar,avaConv,0.0
h0032,NL,scr9,solar,avaConv,8.2728627047232e-5
h0033,NL,scr9,solar,avaConv,0.0142634785997487
h0034,NL,scr9,solar,avaConv,0.0324005209078471
h0035,NL,scr9,solar,avaConv,0.0579006308160236
h0036,NL,scr9,solar,avaConv,0.0952828675501937
h0037,NL,scr9,solar,avaConv,0.0991228427088171
h0038,NL,scr9,solar,avaConv,0.085134484321251
h0039,NL,scr9,solar,avaConv,0.0405984006477057
h0040,NL,scr9,solar,avaConv,0.0025742629828823
h0041,NL,scr9,solar,avaConv,0.0
h0042,NL,scr9,solar,avaConv,0.0
h0043,NL,scr9,solar,avaConv,0.0
h0044,NL,scr9,solar,avaConv,0.0
h0045,NL,scr9,solar,avaConv,0.0
h0046,NL,scr9,solar,avaConv,0.0
h0047,NL,scr9,solar,avaConv,0.0
h0048,NL,scr9,solar,avaConv,0.0
