timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,LU,scr6,electricity,dem,0.448656236523535
h0074,LU,scr6,electricity,dem,0.428490027732326
h0075,LU,scr6,electricity,dem,0.419738654105953
h0076,LU,scr6,electricity,dem,0.41707107168837
h0077,LU,scr6,electricity,dem,0.426538104655403
h0078,LU,scr6,electricity,dem,0.433738654105952
h0079,LU,scr6,electricity,dem,0.466768873886172
h0080,LU,scr6,electricity,dem,0.507858159600458
h0081,LU,scr6,electricity,dem,0.533869148611447
h0082,LU,scr6,electricity,dem,0.547437829930128
h0083,LU,scr6,electricity,dem,0.55929085190815
h0084,LU,scr6,electricity,dem,0.562671346413645
h0085,LU,scr6,electricity,dem,0.552647994765293
h0086,LU,scr6,electricity,dem,0.540174093666392
h0087,LU,scr6,electricity,dem,0.528495522237821
h0088,LU,scr6,electricity,dem,0.524565577182876
h0089,LU,scr6,electricity,dem,0.538229038721337
h0090,LU,scr6,electricity,dem,0.563869148611447
h0091,LU,scr6,electricity,dem,0.567512005754304
h0092,LU,scr6,electricity,dem,0.543222170589469
h0093,LU,scr6,electricity,dem,0.505076566193865
h0094,LU,scr6,electricity,dem,0.499377390369689
h0095,LU,scr6,electricity,dem,0.499077939820239
h0096,LU,scr6,electricity,dem,0.475583434325733
