timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,AT,scr6,solar,avaConv,0.0
h0074,AT,scr6,solar,avaConv,0.0
h0075,AT,scr6,solar,avaConv,0.0
h0076,AT,scr6,solar,avaConv,0.0
h0077,AT,scr6,solar,avaConv,0.0
h0078,AT,scr6,solar,avaConv,0.0
h0079,AT,scr6,solar,avaConv,0.000283479838757671
h0080,AT,scr6,solar,avaConv,0.0376419726003333
h0081,AT,scr6,solar,avaConv,0.12643159186444
h0082,AT,scr6,solar,avaConv,0.205909216073717
h0083,AT,scr6,solar,avaConv,0.258977898496031
h0084,AT,scr6,solar,avaConv,0.252568659667328
h0085,AT,scr6,solar,avaConv,0.196537144841181
h0086,AT,scr6,solar,avaConv,0.112797636627194
h0087,AT,scr6,solar,avaConv,0.0326993019296418
h0088,AT,scr6,solar,avaConv,0.000374069854421501
h0089,AT,scr6,solar,avaConv,0.0
h0090,AT,scr6,solar,avaConv,0.0
h0091,AT,scr6,solar,avaConv,0.0
h0092,AT,scr6,solar,avaConv,0.0
h0093,AT,scr6,solar,avaConv,0.0
h0094,AT,scr6,solar,avaConv,0.0
h0095,AT,scr6,solar,avaConv,0.0
h0096,AT,scr6,solar,avaConv,0.0
