timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,BE,scr8,electricity,dem,9.68550415073736
h0026,BE,scr8,electricity,dem,9.32254261227583
h0027,BE,scr8,electricity,dem,9.1104450848033
h0028,BE,scr8,electricity,dem,9.09266623864945
h0029,BE,scr8,electricity,dem,9.40288876612198
h0030,BE,scr8,electricity,dem,10.2216731067813
h0031,BE,scr8,electricity,dem,10.9006071727154
h0032,BE,scr8,electricity,dem,11.2971373924956
h0033,BE,scr8,electricity,dem,11.5485536012868
h0034,BE,scr8,electricity,dem,11.6681085463418
h0035,BE,scr8,electricity,dem,11.781594810078
h0036,BE,scr8,electricity,dem,11.6139189859022
h0037,BE,scr8,electricity,dem,11.5212266782099
h0038,BE,scr8,electricity,dem,11.3650453595286
h0039,BE,scr8,electricity,dem,11.3179052496385
h0040,BE,scr8,electricity,dem,11.3710687111769
h0041,BE,scr8,electricity,dem,11.841024755133
h0042,BE,scr8,electricity,dem,12.0685494804077
h0043,BE,scr8,electricity,dem,11.7030865683198
h0044,BE,scr8,electricity,dem,11.1801195353527
h0045,BE,scr8,electricity,dem,10.6522582716165
h0046,BE,scr8,electricity,dem,10.7640934364516
h0047,BE,scr8,electricity,dem,10.7265412386495
h0048,BE,scr8,electricity,dem,10.1494931617264
