timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr14,electricity,dem,11.1823462855901
h0002,NL,scr14,electricity,dem,10.8598902416341
h0003,NL,scr14,electricity,dem,10.7332762306451
h0004,NL,scr14,electricity,dem,10.7754026042714
h0005,NL,scr14,electricity,dem,11.1745949119637
h0006,NL,scr14,electricity,dem,12.3465949119637
h0007,NL,scr14,electricity,dem,14.152478153722
h0008,NL,scr14,electricity,dem,15.4163105713044
h0009,NL,scr14,electricity,dem,16.0120605713044
h0010,NL,scr14,electricity,dem,16.1970097471286
h0011,NL,scr14,electricity,dem,16.203386120755
h0012,NL,scr14,electricity,dem,16.0452267800956
h0013,NL,scr14,electricity,dem,16.0029809009747
h0014,NL,scr14,electricity,dem,15.9166553515242
h0015,NL,scr14,electricity,dem,15.9096113954802
h0016,NL,scr14,electricity,dem,16.2367199119637
h0017,NL,scr14,electricity,dem,17.0084905163593
h0018,NL,scr14,electricity,dem,16.7350770548209
h0019,NL,scr14,electricity,dem,16.2132679888868
h0020,NL,scr14,electricity,dem,15.4372968350407
h0021,NL,scr14,electricity,dem,14.4959932636121
h0022,NL,scr14,electricity,dem,13.4811319998758
h0023,NL,scr14,electricity,dem,12.5569438130626
h0024,NL,scr14,electricity,dem,11.7447020548209
