timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr7,solar,avaConv,0.0
h0074,NL,scr7,solar,avaConv,0.0
h0075,NL,scr7,solar,avaConv,0.0
h0076,NL,scr7,solar,avaConv,0.0
h0077,NL,scr7,solar,avaConv,0.0
h0078,NL,scr7,solar,avaConv,0.0
h0079,NL,scr7,solar,avaConv,0.0
h0080,NL,scr7,solar,avaConv,0.000119228379096518
h0081,NL,scr7,solar,avaConv,0.0217101291465509
h0082,NL,scr7,solar,avaConv,0.0604253539399982
h0083,NL,scr7,solar,avaConv,0.084443448514566
h0084,NL,scr7,solar,avaConv,0.0889037460317625
h0085,NL,scr7,solar,avaConv,0.0573840737972842
h0086,NL,scr7,solar,avaConv,0.0303903956241565
h0087,NL,scr7,solar,avaConv,0.00982862762076653
h0088,NL,scr7,solar,avaConv,0.000366262543815459
h0089,NL,scr7,solar,avaConv,0.0
h0090,NL,scr7,solar,avaConv,0.0
h0091,NL,scr7,solar,avaConv,0.0
h0092,NL,scr7,solar,avaConv,0.0
h0093,NL,scr7,solar,avaConv,0.0
h0094,NL,scr7,solar,avaConv,0.0
h0095,NL,scr7,solar,avaConv,0.0
h0096,NL,scr7,solar,avaConv,0.0
