timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,DE,scr4,wind,avaConv,0.0829815526961476
h0002,DE,scr4,wind,avaConv,0.0866717943485795
h0003,DE,scr4,wind,avaConv,0.0919879588759248
h0004,DE,scr4,wind,avaConv,0.0948570948419581
h0005,DE,scr4,wind,avaConv,0.0889618288132209
h0006,DE,scr4,wind,avaConv,0.0790636364462989
h0007,DE,scr4,wind,avaConv,0.0784630688048455
h0008,DE,scr4,wind,avaConv,0.0785217720206911
h0009,DE,scr4,wind,avaConv,0.100633312035722
h0010,DE,scr4,wind,avaConv,0.140082882122531
h0011,DE,scr4,wind,avaConv,0.169776957377949
h0012,DE,scr4,wind,avaConv,0.190685820776362
h0013,DE,scr4,wind,avaConv,0.232490525840002
h0014,DE,scr4,wind,avaConv,0.235143233922733
h0015,DE,scr4,wind,avaConv,0.167007208919264
h0016,DE,scr4,wind,avaConv,0.0960347487047707
h0017,DE,scr4,wind,avaConv,0.144787902211186
h0018,DE,scr4,wind,avaConv,0.184431648960061
h0019,DE,scr4,wind,avaConv,0.199001903022679
h0020,DE,scr4,wind,avaConv,0.208351596328818
h0021,DE,scr4,wind,avaConv,0.22035658648588
h0022,DE,scr4,wind,avaConv,0.239252504802444
h0023,DE,scr4,wind,avaConv,0.247160000485182
h0024,DE,scr4,wind,avaConv,0.249397654358174
