timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,BE,scr5,wind,avaConv,0.951178981806155
h0050,BE,scr5,wind,avaConv,0.96812100399844
h0051,BE,scr5,wind,avaConv,0.985214155068163
h0052,BE,scr5,wind,avaConv,0.994334051123756
h0053,BE,scr5,wind,avaConv,0.997789155025062
h0054,BE,scr5,wind,avaConv,0.999204859246877
h0055,BE,scr5,wind,avaConv,0.674473933672368
h0056,BE,scr5,wind,avaConv,0.651466487709432
h0057,BE,scr5,wind,avaConv,0.501754304287118
h0058,BE,scr5,wind,avaConv,0.222851659678526
h0059,BE,scr5,wind,avaConv,0.217086207469095
h0060,BE,scr5,wind,avaConv,0.201774864353073
h0061,BE,scr5,wind,avaConv,0.17879437215769
h0062,BE,scr5,wind,avaConv,0.16801315760828
h0063,BE,scr5,wind,avaConv,0.0317967934449213
h0064,BE,scr5,wind,avaConv,0.343697742460117
h0065,BE,scr5,wind,avaConv,0.607037319615892
h0066,BE,scr5,wind,avaConv,0.889652329321286
h0067,BE,scr5,wind,avaConv,0.986294477573415
h0068,BE,scr5,wind,avaConv,0.999999991490497
h0069,BE,scr5,wind,avaConv,0.996117207904087
h0070,BE,scr5,wind,avaConv,0.979579266462929
h0071,BE,scr5,wind,avaConv,0.964242581035548
h0072,BE,scr5,wind,avaConv,0.968743705187467
