timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,NL,scr14,wind,avaConv,0.585103348108279
h0050,NL,scr14,wind,avaConv,0.50817850840281
h0051,NL,scr14,wind,avaConv,0.416847507597495
h0052,NL,scr14,wind,avaConv,0.358709000418622
h0053,NL,scr14,wind,avaConv,0.321733578519121
h0054,NL,scr14,wind,avaConv,0.327153651058899
h0055,NL,scr14,wind,avaConv,0.382469000537915
h0056,NL,scr14,wind,avaConv,0.474263738822129
h0057,NL,scr14,wind,avaConv,0.512441776536176
h0058,NL,scr14,wind,avaConv,0.611343538161139
h0059,NL,scr14,wind,avaConv,0.69014046105858
h0060,NL,scr14,wind,avaConv,0.708052123368794
h0061,NL,scr14,wind,avaConv,0.723490895361472
h0062,NL,scr14,wind,avaConv,0.705448739745714
h0063,NL,scr14,wind,avaConv,0.644814940057563
h0064,NL,scr14,wind,avaConv,0.559832667598616
h0065,NL,scr14,wind,avaConv,0.450493057533905
h0066,NL,scr14,wind,avaConv,0.402349266220229
h0067,NL,scr14,wind,avaConv,0.369295247118133
h0068,NL,scr14,wind,avaConv,0.342844860153431
h0069,NL,scr14,wind,avaConv,0.316915078436172
h0070,NL,scr14,wind,avaConv,0.322256759297809
h0071,NL,scr14,wind,avaConv,0.362297098107191
h0072,NL,scr14,wind,avaConv,0.454338669476083
