timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,AT,scr13,electricity,dem,6.70668586632729
h0050,AT,scr13,electricity,dem,6.56242625094267
h0051,AT,scr13,electricity,dem,6.41149355863498
h0052,AT,scr13,electricity,dem,6.50298256962399
h0053,AT,scr13,electricity,dem,7.00111855863498
h0054,AT,scr13,electricity,dem,7.7489509762174
h0055,AT,scr13,electricity,dem,8.60241663555806
h0056,AT,scr13,electricity,dem,8.95646745973388
h0057,AT,scr13,electricity,dem,9.11477103116246
h0058,AT,scr13,electricity,dem,9.19716800918443
h0059,AT,scr13,electricity,dem,9.20320509709652
h0060,AT,scr13,electricity,dem,8.99607872347015
h0061,AT,scr13,electricity,dem,8.86991388830531
h0062,AT,scr13,electricity,dem,8.77027927292069
h0063,AT,scr13,electricity,dem,8.77001553665696
h0064,AT,scr13,electricity,dem,8.95706223995366
h0065,AT,scr13,electricity,dem,9.30078064654707
h0066,AT,scr13,electricity,dem,9.28168723995366
h0067,AT,scr13,electricity,dem,8.7933520751185
h0068,AT,scr13,electricity,dem,8.29914740478883
h0069,AT,scr13,electricity,dem,7.78755674544817
h0070,AT,scr13,electricity,dem,7.7296226795141
h0071,AT,scr13,electricity,dem,7.28488504215146
h0072,AT,scr13,electricity,dem,6.96333833885476
