timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,AT,scr14,electricity,dem,5.50426917220729
h0074,AT,scr14,electricity,dem,5.36000955682267
h0075,AT,scr14,electricity,dem,5.20907686451498
h0076,AT,scr14,electricity,dem,5.30056587550399
h0077,AT,scr14,electricity,dem,5.79870186451498
h0078,AT,scr14,electricity,dem,6.5465342820974
h0079,AT,scr14,electricity,dem,7.39999994143806
h0080,AT,scr14,electricity,dem,7.75405076561388
h0081,AT,scr14,electricity,dem,7.91235433704246
h0082,AT,scr14,electricity,dem,7.99475131506443
h0083,AT,scr14,electricity,dem,8.00078840297652
h0084,AT,scr14,electricity,dem,7.79366202935015
h0085,AT,scr14,electricity,dem,7.66749719418531
h0086,AT,scr14,electricity,dem,7.5678625788007
h0087,AT,scr14,electricity,dem,7.56759884253696
h0088,AT,scr14,electricity,dem,7.75464554583366
h0089,AT,scr14,electricity,dem,8.09836395242707
h0090,AT,scr14,electricity,dem,8.07927054583366
h0091,AT,scr14,electricity,dem,7.5909353809985
h0092,AT,scr14,electricity,dem,7.09673071066883
h0093,AT,scr14,electricity,dem,6.58514005132817
h0094,AT,scr14,electricity,dem,6.5272059853941
h0095,AT,scr14,electricity,dem,6.08246834803146
h0096,AT,scr14,electricity,dem,5.76092164473476
