timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,FR,scr4,wind,avaConv,0.376023946679898
h0074,FR,scr4,wind,avaConv,0.344659247329202
h0075,FR,scr4,wind,avaConv,0.317406198050262
h0076,FR,scr4,wind,avaConv,0.284914394085967
h0077,FR,scr4,wind,avaConv,0.270886557411597
h0078,FR,scr4,wind,avaConv,0.285671632153551
h0079,FR,scr4,wind,avaConv,0.301386931406913
h0080,FR,scr4,wind,avaConv,0.29571110732403
h0081,FR,scr4,wind,avaConv,0.3227508005474
h0082,FR,scr4,wind,avaConv,0.377676747215165
h0083,FR,scr4,wind,avaConv,0.417101161339556
h0084,FR,scr4,wind,avaConv,0.465991236079568
h0085,FR,scr4,wind,avaConv,0.556502597790147
h0086,FR,scr4,wind,avaConv,0.651481044190632
h0087,FR,scr4,wind,avaConv,0.700493849539098
h0088,FR,scr4,wind,avaConv,0.708466224567006
h0089,FR,scr4,wind,avaConv,0.66688943201002
h0090,FR,scr4,wind,avaConv,0.710802338616092
h0091,FR,scr4,wind,avaConv,0.749093346840149
h0092,FR,scr4,wind,avaConv,0.778801011949064
h0093,FR,scr4,wind,avaConv,0.805499997704398
h0094,FR,scr4,wind,avaConv,0.81225019061873
h0095,FR,scr4,wind,avaConv,0.816879392579374
h0096,FR,scr4,wind,avaConv,0.829830971790432
