timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,CH,scr11,electricity,dem,7.12749865627472
h0050,CH,scr11,electricity,dem,7.17244920572528
h0051,CH,scr11,electricity,dem,7.19648217275824
h0052,CH,scr11,electricity,dem,7.23039426067033
h0053,CH,scr11,electricity,dem,7.13091623869231
h0054,CH,scr11,electricity,dem,7.22751513979121
h0055,CH,scr11,electricity,dem,7.39467448045055
h0056,CH,scr11,electricity,dem,7.80264151341758
h0057,CH,scr11,electricity,dem,8.12045470023077
h0058,CH,scr11,electricity,dem,8.21514151341758
h0059,CH,scr11,electricity,dem,8.27559206286814
h0060,CH,scr11,electricity,dem,8.22487228264835
h0061,CH,scr11,electricity,dem,8.09776788704396
h0062,CH,scr11,electricity,dem,8.10309206286813
h0063,CH,scr11,electricity,dem,7.99946019473626
h0064,CH,scr11,electricity,dem,7.94193821671429
h0065,CH,scr11,electricity,dem,8.00886129363736
h0066,CH,scr11,electricity,dem,8.19446019473626
h0067,CH,scr11,electricity,dem,8.30827338154945
h0068,CH,scr11,electricity,dem,8.06133382110989
h0069,CH,scr11,electricity,dem,7.67045470023077
h0070,CH,scr11,electricity,dem,7.41104810682417
h0071,CH,scr11,electricity,dem,7.35098217275824
h0072,CH,scr11,electricity,dem,7.19307008484615
