timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr3,electricity,dem,55.6784718052476
h0002,FR,scr3,electricity,dem,54.1890597173355
h0003,FR,scr3,electricity,dem,51.4327849920608
h0004,FR,scr3,electricity,dem,50.447120156896
h0005,FR,scr3,electricity,dem,52.3161476294234
h0006,FR,scr3,electricity,dem,56.5851970799729
h0007,FR,scr3,electricity,dem,61.0437025744784
h0008,FR,scr3,electricity,dem,63.0489223546982
h0009,FR,scr3,electricity,dem,64.1990322448081
h0010,FR,scr3,electricity,dem,64.4259278492036
h0011,FR,scr3,electricity,dem,64.5044168601927
h0012,FR,scr3,electricity,dem,64.5672740030498
h0013,FR,scr3,electricity,dem,62.8378564206322
h0014,FR,scr3,electricity,dem,60.7619498272256
h0015,FR,scr3,electricity,dem,58.775109167885
h0016,FR,scr3,electricity,dem,58.2146256514015
h0017,FR,scr3,electricity,dem,60.5624388382147
h0018,FR,scr3,electricity,dem,64.8331036733795
h0019,FR,scr3,electricity,dem,65.7435707063465
h0020,FR,scr3,electricity,dem,62.4409278492036
h0021,FR,scr3,electricity,dem,59.1047410360168
h0022,FR,scr3,electricity,dem,59.4954827942586
h0023,FR,scr3,electricity,dem,60.5920597173355
h0024,FR,scr3,electricity,dem,57.9102575195334
