timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,AT,scr9,electricity,dem,7.28075975102729
h0074,AT,scr9,electricity,dem,7.13650013564267
h0075,AT,scr9,electricity,dem,6.98556744333498
h0076,AT,scr9,electricity,dem,7.07705645432399
h0077,AT,scr9,electricity,dem,7.57519244333498
h0078,AT,scr9,electricity,dem,8.3230248609174
h0079,AT,scr9,electricity,dem,9.17649052025806
h0080,AT,scr9,electricity,dem,9.53054134443388
h0081,AT,scr9,electricity,dem,9.68884491586246
h0082,AT,scr9,electricity,dem,9.77124189388443
h0083,AT,scr9,electricity,dem,9.77727898179652
h0084,AT,scr9,electricity,dem,9.57015260817015
h0085,AT,scr9,electricity,dem,9.44398777300531
h0086,AT,scr9,electricity,dem,9.3443531576207
h0087,AT,scr9,electricity,dem,9.34408942135696
h0088,AT,scr9,electricity,dem,9.53113612465366
h0089,AT,scr9,electricity,dem,9.87485453124707
h0090,AT,scr9,electricity,dem,9.85576112465366
h0091,AT,scr9,electricity,dem,9.3674259598185
h0092,AT,scr9,electricity,dem,8.87322128948883
h0093,AT,scr9,electricity,dem,8.36163063014817
h0094,AT,scr9,electricity,dem,8.3036965642141
h0095,AT,scr9,electricity,dem,7.85895892685146
h0096,AT,scr9,electricity,dem,7.53741222355476
