timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,DE,scr12,solar,avaConv,0.0
h0074,DE,scr12,solar,avaConv,0.0
h0075,DE,scr12,solar,avaConv,0.0
h0076,DE,scr12,solar,avaConv,0.0
h0077,DE,scr12,solar,avaConv,0.0
h0078,DE,scr12,solar,avaConv,0.0
h0079,DE,scr12,solar,avaConv,-3.19464595372784e-9
h0080,DE,scr12,solar,avaConv,0.00525475080706474
h0081,DE,scr12,solar,avaConv,0.0492591357163997
h0082,DE,scr12,solar,avaConv,0.109320644325139
h0083,DE,scr12,solar,avaConv,0.143640951612167
h0084,DE,scr12,solar,avaConv,0.139114387340299
h0085,DE,scr12,solar,avaConv,0.107732392344371
h0086,DE,scr12,solar,avaConv,0.0655815760081463
h0087,DE,scr12,solar,avaConv,0.0224216727562473
h0088,DE,scr12,solar,avaConv,0.000738576316759752
h0089,DE,scr12,solar,avaConv,0.0
h0090,DE,scr12,solar,avaConv,0.0
h0091,DE,scr12,solar,avaConv,0.0
h0092,DE,scr12,solar,avaConv,0.0
h0093,DE,scr12,solar,avaConv,0.0
h0094,DE,scr12,solar,avaConv,0.0
h0095,DE,scr12,solar,avaConv,0.0
h0096,DE,scr12,solar,avaConv,0.0
