timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,AT,scr12,electricity,dem,6.62628586722729
h0026,AT,scr12,electricity,dem,6.48202625184267
h0027,AT,scr12,electricity,dem,6.33109355953498
h0028,AT,scr12,electricity,dem,6.422582570524
h0029,AT,scr12,electricity,dem,6.92071855953498
h0030,AT,scr12,electricity,dem,7.6685509771174
h0031,AT,scr12,electricity,dem,8.52201663645806
h0032,AT,scr12,electricity,dem,8.87606746063388
h0033,AT,scr12,electricity,dem,9.03437103206246
h0034,AT,scr12,electricity,dem,9.11676801008443
h0035,AT,scr12,electricity,dem,9.12280509799652
h0036,AT,scr12,electricity,dem,8.91567872437015
h0037,AT,scr12,electricity,dem,8.78951388920531
h0038,AT,scr12,electricity,dem,8.6898792738207
h0039,AT,scr12,electricity,dem,8.68961553755696
h0040,AT,scr12,electricity,dem,8.87666224085366
h0041,AT,scr12,electricity,dem,9.22038064744707
h0042,AT,scr12,electricity,dem,9.20128724085366
h0043,AT,scr12,electricity,dem,8.7129520760185
h0044,AT,scr12,electricity,dem,8.21874740568883
h0045,AT,scr12,electricity,dem,7.70715674634817
h0046,AT,scr12,electricity,dem,7.6492226804141
h0047,AT,scr12,electricity,dem,7.20448504305146
h0048,AT,scr12,electricity,dem,6.88293833975476
