timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,FR,scr2,electricity,dem,68.4110076662476
h0050,FR,scr2,electricity,dem,66.9215955783355
h0051,FR,scr2,electricity,dem,64.1653208530608
h0052,FR,scr2,electricity,dem,63.179656017896
h0053,FR,scr2,electricity,dem,65.0486834904234
h0054,FR,scr2,electricity,dem,69.3177329409729
h0055,FR,scr2,electricity,dem,73.7762384354784
h0056,FR,scr2,electricity,dem,75.7814582156982
h0057,FR,scr2,electricity,dem,76.9315681058081
h0058,FR,scr2,electricity,dem,77.1584637102036
h0059,FR,scr2,electricity,dem,77.2369527211927
h0060,FR,scr2,electricity,dem,77.2998098640498
h0061,FR,scr2,electricity,dem,75.5703922816322
h0062,FR,scr2,electricity,dem,73.4944856882256
h0063,FR,scr2,electricity,dem,71.507645028885
h0064,FR,scr2,electricity,dem,70.9471615124015
h0065,FR,scr2,electricity,dem,73.2949746992147
h0066,FR,scr2,electricity,dem,77.5656395343795
h0067,FR,scr2,electricity,dem,78.4761065673465
h0068,FR,scr2,electricity,dem,75.1734637102037
h0069,FR,scr2,electricity,dem,71.8372768970168
h0070,FR,scr2,electricity,dem,72.2280186552586
h0071,FR,scr2,electricity,dem,73.3245955783356
h0072,FR,scr2,electricity,dem,70.6427933805334
