timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,DE,scr3,solar,avaConv,0.0
h0026,DE,scr3,solar,avaConv,0.0
h0027,DE,scr3,solar,avaConv,0.0
h0028,DE,scr3,solar,avaConv,0.0
h0029,DE,scr3,solar,avaConv,0.0
h0030,DE,scr3,solar,avaConv,0.0
h0031,DE,scr3,solar,avaConv,0.0
h0032,DE,scr3,solar,avaConv,0.0021111151368605
h0033,DE,scr3,solar,avaConv,0.02697334549392
h0034,DE,scr3,solar,avaConv,0.0646041453837216
h0035,DE,scr3,solar,avaConv,0.0975771750734157
h0036,DE,scr3,solar,avaConv,0.112886615180109
h0037,DE,scr3,solar,avaConv,0.0994963693883296
h0038,DE,scr3,solar,avaConv,0.0601162272435345
h0039,DE,scr3,solar,avaConv,0.0207478673611928
h0040,DE,scr3,solar,avaConv,0.00056319272329871
h0041,DE,scr3,solar,avaConv,0.0
h0042,DE,scr3,solar,avaConv,0.0
h0043,DE,scr3,solar,avaConv,0.0
h0044,DE,scr3,solar,avaConv,0.0
h0045,DE,scr3,solar,avaConv,0.0
h0046,DE,scr3,solar,avaConv,0.0
h0047,DE,scr3,solar,avaConv,0.0
h0048,DE,scr3,solar,avaConv,0.0
