timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,LU,scr5,wind,avaConv,0.673310707738511
h0050,LU,scr5,wind,avaConv,0.735687582334025
h0051,LU,scr5,wind,avaConv,0.846227796717886
h0052,LU,scr5,wind,avaConv,0.908503843463918
h0053,LU,scr5,wind,avaConv,0.936804475233611
h0054,LU,scr5,wind,avaConv,0.96941785371402
h0055,LU,scr5,wind,avaConv,0.989136638438037
h0056,LU,scr5,wind,avaConv,0.998159842892018
h0057,LU,scr5,wind,avaConv,1.00000001653888
h0058,LU,scr5,wind,avaConv,1.00000001653888
h0059,LU,scr5,wind,avaConv,1.00000001653888
h0060,LU,scr5,wind,avaConv,0.760063151830248
h0061,LU,scr5,wind,avaConv,0.568113660063346
h0062,LU,scr5,wind,avaConv,0.664088405946797
h0063,LU,scr5,wind,avaConv,0.520126287121621
h0064,LU,scr5,wind,avaConv,0.327940017430359
h0065,LU,scr5,wind,avaConv,0.0066298346226895
h0066,LU,scr5,wind,avaConv,0.0
h0067,LU,scr5,wind,avaConv,0.479873729417256
h0068,LU,scr5,wind,avaConv,0.997158658843439
h0069,LU,scr5,wind,avaConv,1.00000001653888
h0070,LU,scr5,wind,avaConv,0.999280205944752
h0071,LU,scr5,wind,avaConv,0.955921641411139
h0072,LU,scr5,wind,avaConv,0.732843894354082
