timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,DE,scr9,solar,avaConv,0.0
h0002,DE,scr9,solar,avaConv,0.0
h0003,DE,scr9,solar,avaConv,0.0
h0004,DE,scr9,solar,avaConv,0.0
h0005,DE,scr9,solar,avaConv,0.0
h0006,DE,scr9,solar,avaConv,0.0
h0007,DE,scr9,solar,avaConv,0.0
h0008,DE,scr9,solar,avaConv,0.00531507388993473
h0009,DE,scr9,solar,avaConv,0.0399850325903396
h0010,DE,scr9,solar,avaConv,0.0812795050296105
h0011,DE,scr9,solar,avaConv,0.110102267685459
h0012,DE,scr9,solar,avaConv,0.114148563471875
h0013,DE,scr9,solar,avaConv,0.0940428114925038
h0014,DE,scr9,solar,avaConv,0.0571784655229107
h0015,DE,scr9,solar,avaConv,0.0190673992263602
h0016,DE,scr9,solar,avaConv,0.000551067406053399
h0017,DE,scr9,solar,avaConv,0.0
h0018,DE,scr9,solar,avaConv,0.0
h0019,DE,scr9,solar,avaConv,0.0
h0020,DE,scr9,solar,avaConv,0.0
h0021,DE,scr9,solar,avaConv,0.0
h0022,DE,scr9,solar,avaConv,0.0
h0023,DE,scr9,solar,avaConv,0.0
h0024,DE,scr9,solar,avaConv,0.0
