timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,AT,scr5,solar,avaConv,0.0
h0074,AT,scr5,solar,avaConv,0.0
h0075,AT,scr5,solar,avaConv,0.0
h0076,AT,scr5,solar,avaConv,0.0
h0077,AT,scr5,solar,avaConv,0.0
h0078,AT,scr5,solar,avaConv,0.0
h0079,AT,scr5,solar,avaConv,0.000137103578754509
h0080,AT,scr5,solar,avaConv,0.0170333766808222
h0081,AT,scr5,solar,avaConv,0.0467509125778731
h0082,AT,scr5,solar,avaConv,0.0649898739398896
h0083,AT,scr5,solar,avaConv,0.0720646265990058
h0084,AT,scr5,solar,avaConv,0.0728604927807767
h0085,AT,scr5,solar,avaConv,0.065837532606183
h0086,AT,scr5,solar,avaConv,0.04608644061475
h0087,AT,scr5,solar,avaConv,0.0184599876147396
h0088,AT,scr5,solar,avaConv,0.000485195685655581
h0089,AT,scr5,solar,avaConv,0.0
h0090,AT,scr5,solar,avaConv,0.0
h0091,AT,scr5,solar,avaConv,0.0
h0092,AT,scr5,solar,avaConv,0.0
h0093,AT,scr5,solar,avaConv,0.0
h0094,AT,scr5,solar,avaConv,0.0
h0095,AT,scr5,solar,avaConv,0.0
h0096,AT,scr5,solar,avaConv,0.0
