timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,FR,scr6,electricity,dem,57.0264345093476
h0026,FR,scr6,electricity,dem,55.5370224214355
h0027,FR,scr6,electricity,dem,52.7807476961608
h0028,FR,scr6,electricity,dem,51.795082860996
h0029,FR,scr6,electricity,dem,53.6641103335234
h0030,FR,scr6,electricity,dem,57.9331597840729
h0031,FR,scr6,electricity,dem,62.3916652785784
h0032,FR,scr6,electricity,dem,64.3968850587982
h0033,FR,scr6,electricity,dem,65.5469949489081
h0034,FR,scr6,electricity,dem,65.7738905533036
h0035,FR,scr6,electricity,dem,65.8523795642927
h0036,FR,scr6,electricity,dem,65.9152367071498
h0037,FR,scr6,electricity,dem,64.1858191247322
h0038,FR,scr6,electricity,dem,62.1099125313256
h0039,FR,scr6,electricity,dem,60.123071871985
h0040,FR,scr6,electricity,dem,59.5625883555015
h0041,FR,scr6,electricity,dem,61.9104015423147
h0042,FR,scr6,electricity,dem,66.1810663774795
h0043,FR,scr6,electricity,dem,67.0915334104465
h0044,FR,scr6,electricity,dem,63.7888905533037
h0045,FR,scr6,electricity,dem,60.4527037401168
h0046,FR,scr6,electricity,dem,60.8434454983586
h0047,FR,scr6,electricity,dem,61.9400224214355
h0048,FR,scr6,electricity,dem,59.2582202236334
