timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,AT,scr8,wind,avaConv,0.891636289059179
h0050,AT,scr8,wind,avaConv,0.88057172258817
h0051,AT,scr8,wind,avaConv,0.86209816069129
h0052,AT,scr8,wind,avaConv,0.862661777607345
h0053,AT,scr8,wind,avaConv,0.849158793846951
h0054,AT,scr8,wind,avaConv,0.84031055701533
h0055,AT,scr8,wind,avaConv,0.851318233519613
h0056,AT,scr8,wind,avaConv,0.845610211379415
h0057,AT,scr8,wind,avaConv,0.853918413005404
h0058,AT,scr8,wind,avaConv,0.883612755987582
h0059,AT,scr8,wind,avaConv,0.891204745299552
h0060,AT,scr8,wind,avaConv,0.887138553516499
h0061,AT,scr8,wind,avaConv,0.876490058895494
h0062,AT,scr8,wind,avaConv,0.848666322294346
h0063,AT,scr8,wind,avaConv,0.76994152894158
h0064,AT,scr8,wind,avaConv,0.554263955090308
h0065,AT,scr8,wind,avaConv,0.513330992032313
h0066,AT,scr8,wind,avaConv,0.496353899785116
h0067,AT,scr8,wind,avaConv,0.4792990342658
h0068,AT,scr8,wind,avaConv,0.461669292082357
h0069,AT,scr8,wind,avaConv,0.444644629537129
h0070,AT,scr8,wind,avaConv,0.418527036814904
h0071,AT,scr8,wind,avaConv,0.36953082933266
h0072,AT,scr8,wind,avaConv,0.300498793348438
