timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,BE,scr11,solar,avaConv,0.0
h0026,BE,scr11,solar,avaConv,0.0
h0027,BE,scr11,solar,avaConv,0.0
h0028,BE,scr11,solar,avaConv,0.0
h0029,BE,scr11,solar,avaConv,0.0
h0030,BE,scr11,solar,avaConv,0.0
h0031,BE,scr11,solar,avaConv,0.0
h0032,BE,scr11,solar,avaConv,0.000818881337680131
h0033,BE,scr11,solar,avaConv,0.0514521936888012
h0034,BE,scr11,solar,avaConv,0.145866555096438
h0035,BE,scr11,solar,avaConv,0.219467055927732
h0036,BE,scr11,solar,avaConv,0.252925295864768
h0037,BE,scr11,solar,avaConv,0.240272528621778
h0038,BE,scr11,solar,avaConv,0.182336666893724
h0039,BE,scr11,solar,avaConv,0.0922379659010768
h0040,BE,scr11,solar,avaConv,0.0107414075618458
h0041,BE,scr11,solar,avaConv,0.0
h0042,BE,scr11,solar,avaConv,0.0
h0043,BE,scr11,solar,avaConv,0.0
h0044,BE,scr11,solar,avaConv,0.0
h0045,BE,scr11,solar,avaConv,0.0
h0046,BE,scr11,solar,avaConv,0.0
h0047,BE,scr11,solar,avaConv,0.0
h0048,BE,scr11,solar,avaConv,0.0
