timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr6,electricity,dem,10.7313601749901
h0002,NL,scr6,electricity,dem,10.4089041310341
h0003,NL,scr6,electricity,dem,10.2822901200451
h0004,NL,scr6,electricity,dem,10.3244164936714
h0005,NL,scr6,electricity,dem,10.7236088013637
h0006,NL,scr6,electricity,dem,11.8956088013637
h0007,NL,scr6,electricity,dem,13.701492043122
h0008,NL,scr6,electricity,dem,14.9653244607044
h0009,NL,scr6,electricity,dem,15.5610744607044
h0010,NL,scr6,electricity,dem,15.7460236365286
h0011,NL,scr6,electricity,dem,15.7524000101549
h0012,NL,scr6,electricity,dem,15.5942406694956
h0013,NL,scr6,electricity,dem,15.5519947903747
h0014,NL,scr6,electricity,dem,15.4656692409242
h0015,NL,scr6,electricity,dem,15.4586252848802
h0016,NL,scr6,electricity,dem,15.7857338013637
h0017,NL,scr6,electricity,dem,16.5575044057593
h0018,NL,scr6,electricity,dem,16.2840909442209
h0019,NL,scr6,electricity,dem,15.7622818782868
h0020,NL,scr6,electricity,dem,14.9863107244407
h0021,NL,scr6,electricity,dem,14.0450071530121
h0022,NL,scr6,electricity,dem,13.0301458892758
h0023,NL,scr6,electricity,dem,12.1059577024626
h0024,NL,scr6,electricity,dem,11.2937159442209
