timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,NL,scr3,electricity,dem,11.2354090383901
h0074,NL,scr3,electricity,dem,10.9129529944341
h0075,NL,scr3,electricity,dem,10.7863389834451
h0076,NL,scr3,electricity,dem,10.8284653570714
h0077,NL,scr3,electricity,dem,11.2276576647637
h0078,NL,scr3,electricity,dem,12.3996576647637
h0079,NL,scr3,electricity,dem,14.205540906522
h0080,NL,scr3,electricity,dem,15.4693733241044
h0081,NL,scr3,electricity,dem,16.0651233241044
h0082,NL,scr3,electricity,dem,16.2500724999286
h0083,NL,scr3,electricity,dem,16.256448873555
h0084,NL,scr3,electricity,dem,16.0982895328956
h0085,NL,scr3,electricity,dem,16.0560436537747
h0086,NL,scr3,electricity,dem,15.9697181043242
h0087,NL,scr3,electricity,dem,15.9626741482802
h0088,NL,scr3,electricity,dem,16.2897826647637
h0089,NL,scr3,electricity,dem,17.0615532691593
h0090,NL,scr3,electricity,dem,16.7881398076209
h0091,NL,scr3,electricity,dem,16.2663307416868
h0092,NL,scr3,electricity,dem,15.4903595878407
h0093,NL,scr3,electricity,dem,14.5490560164121
h0094,NL,scr3,electricity,dem,13.5341947526758
h0095,NL,scr3,electricity,dem,12.6100065658626
h0096,NL,scr3,electricity,dem,11.7977648076209
