timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr15,electricity,dem,9.25362096903736
h0002,BE,scr15,electricity,dem,8.89065943057583
h0003,BE,scr15,electricity,dem,8.6785619031033
h0004,BE,scr15,electricity,dem,8.66078305694945
h0005,BE,scr15,electricity,dem,8.97100558442198
h0006,BE,scr15,electricity,dem,9.78978992508132
h0007,BE,scr15,electricity,dem,10.4687239910154
h0008,BE,scr15,electricity,dem,10.8652542107956
h0009,BE,scr15,electricity,dem,11.1166704195868
h0010,BE,scr15,electricity,dem,11.2362253646418
h0011,BE,scr15,electricity,dem,11.349711628378
h0012,BE,scr15,electricity,dem,11.1820358042022
h0013,BE,scr15,electricity,dem,11.0893434965099
h0014,BE,scr15,electricity,dem,10.9331621778286
h0015,BE,scr15,electricity,dem,10.8860220679385
h0016,BE,scr15,electricity,dem,10.9391855294769
h0017,BE,scr15,electricity,dem,11.409141573433
h0018,BE,scr15,electricity,dem,11.6366662987077
h0019,BE,scr15,electricity,dem,11.2712033866198
h0020,BE,scr15,electricity,dem,10.7482363536527
h0021,BE,scr15,electricity,dem,10.2203750899165
h0022,BE,scr15,electricity,dem,10.3322102547516
h0023,BE,scr15,electricity,dem,10.2946580569495
h0024,BE,scr15,electricity,dem,9.71760998002637
