timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,NL,scr15,electricity,dem,10.6605783079901
h0050,NL,scr15,electricity,dem,10.3381222640341
h0051,NL,scr15,electricity,dem,10.2115082530451
h0052,NL,scr15,electricity,dem,10.2536346266714
h0053,NL,scr15,electricity,dem,10.6528269343637
h0054,NL,scr15,electricity,dem,11.8248269343637
h0055,NL,scr15,electricity,dem,13.630710176122
h0056,NL,scr15,electricity,dem,14.8945425937044
h0057,NL,scr15,electricity,dem,15.4902925937044
h0058,NL,scr15,electricity,dem,15.6752417695286
h0059,NL,scr15,electricity,dem,15.6816181431549
h0060,NL,scr15,electricity,dem,15.5234588024956
h0061,NL,scr15,electricity,dem,15.4812129233747
h0062,NL,scr15,electricity,dem,15.3948873739242
h0063,NL,scr15,electricity,dem,15.3878434178802
h0064,NL,scr15,electricity,dem,15.7149519343637
h0065,NL,scr15,electricity,dem,16.4867225387593
h0066,NL,scr15,electricity,dem,16.2133090772209
h0067,NL,scr15,electricity,dem,15.6915000112868
h0068,NL,scr15,electricity,dem,14.9155288574407
h0069,NL,scr15,electricity,dem,13.9742252860121
h0070,NL,scr15,electricity,dem,12.9593640222758
h0071,NL,scr15,electricity,dem,12.0351758354626
h0072,NL,scr15,electricity,dem,11.2229340772209
