timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,AT,scr1,electricity,dem,7.17800137207729
h0074,AT,scr1,electricity,dem,7.03374175669267
h0075,AT,scr1,electricity,dem,6.88280906438498
h0076,AT,scr1,electricity,dem,6.97429807537399
h0077,AT,scr1,electricity,dem,7.47243406438498
h0078,AT,scr1,electricity,dem,8.2202664819674
h0079,AT,scr1,electricity,dem,9.07373214130806
h0080,AT,scr1,electricity,dem,9.42778296548388
h0081,AT,scr1,electricity,dem,9.58608653691246
h0082,AT,scr1,electricity,dem,9.66848351493443
h0083,AT,scr1,electricity,dem,9.67452060284652
h0084,AT,scr1,electricity,dem,9.46739422922015
h0085,AT,scr1,electricity,dem,9.34122939405531
h0086,AT,scr1,electricity,dem,9.2415947786707
h0087,AT,scr1,electricity,dem,9.24133104240696
h0088,AT,scr1,electricity,dem,9.42837774570366
h0089,AT,scr1,electricity,dem,9.77209615229707
h0090,AT,scr1,electricity,dem,9.75300274570366
h0091,AT,scr1,electricity,dem,9.2646675808685
h0092,AT,scr1,electricity,dem,8.77046291053883
h0093,AT,scr1,electricity,dem,8.25887225119817
h0094,AT,scr1,electricity,dem,8.2009381852641
h0095,AT,scr1,electricity,dem,7.75620054790146
h0096,AT,scr1,electricity,dem,7.43465384460476
