timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,NL,scr8,solar,avaConv,0.0
h0002,NL,scr8,solar,avaConv,0.0
h0003,NL,scr8,solar,avaConv,0.0
h0004,NL,scr8,solar,avaConv,0.0
h0005,NL,scr8,solar,avaConv,0.0
h0006,NL,scr8,solar,avaConv,0.0
h0007,NL,scr8,solar,avaConv,0.0
h0008,NL,scr8,solar,avaConv,2.32640097767004e-5
h0009,NL,scr8,solar,avaConv,0.0133409889866992
h0010,NL,scr8,solar,avaConv,0.0465252812317374
h0011,NL,scr8,solar,avaConv,0.0795876201387969
h0012,NL,scr8,solar,avaConv,0.102199615649192
h0013,NL,scr8,solar,avaConv,0.105602662470719
h0014,NL,scr8,solar,avaConv,0.0880818537531279
h0015,NL,scr8,solar,avaConv,0.0409416080925057
h0016,NL,scr8,solar,avaConv,0.00240986578910972
h0017,NL,scr8,solar,avaConv,0.0
h0018,NL,scr8,solar,avaConv,0.0
h0019,NL,scr8,solar,avaConv,0.0
h0020,NL,scr8,solar,avaConv,0.0
h0021,NL,scr8,solar,avaConv,0.0
h0022,NL,scr8,solar,avaConv,0.0
h0023,NL,scr8,solar,avaConv,0.0
h0024,NL,scr8,solar,avaConv,0.0
