timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr6,solar,avaConv,0.0
h0074,NL,scr6,solar,avaConv,0.0
h0075,NL,scr6,solar,avaConv,0.0
h0076,NL,scr6,solar,avaConv,0.0
h0077,NL,scr6,solar,avaConv,0.0
h0078,NL,scr6,solar,avaConv,0.0
h0079,NL,scr6,solar,avaConv,0.0
h0080,NL,scr6,solar,avaConv,6.04092821181725e-5
h0081,NL,scr6,solar,avaConv,0.0136042165528254
h0082,NL,scr6,solar,avaConv,0.0379930593233301
h0083,NL,scr6,solar,avaConv,0.0623297274734768
h0084,NL,scr6,solar,avaConv,0.0808926318100914
h0085,NL,scr6,solar,avaConv,0.0622867056106578
h0086,NL,scr6,solar,avaConv,0.0318654433835401
h0087,NL,scr6,solar,avaConv,0.0115159143699592
h0088,NL,scr6,solar,avaConv,0.000557393493689689
h0089,NL,scr6,solar,avaConv,0.0
h0090,NL,scr6,solar,avaConv,0.0
h0091,NL,scr6,solar,avaConv,0.0
h0092,NL,scr6,solar,avaConv,0.0
h0093,NL,scr6,solar,avaConv,0.0
h0094,NL,scr6,solar,avaConv,0.0
h0095,NL,scr6,solar,avaConv,0.0
h0096,NL,scr6,solar,avaConv,0.0
