timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,BE,scr3,electricity,dem,10.0628272703374
h0074,BE,scr3,electricity,dem,9.69986573187583
h0075,BE,scr3,electricity,dem,9.4877682044033
h0076,BE,scr3,electricity,dem,9.46998935824945
h0077,BE,scr3,electricity,dem,9.78021188572198
h0078,BE,scr3,electricity,dem,10.5989962263813
h0079,BE,scr3,electricity,dem,11.2779302923154
h0080,BE,scr3,electricity,dem,11.6744605120956
h0081,BE,scr3,electricity,dem,11.9258767208868
h0082,BE,scr3,electricity,dem,12.0454316659418
h0083,BE,scr3,electricity,dem,12.158917929678
h0084,BE,scr3,electricity,dem,11.9912421055022
h0085,BE,scr3,electricity,dem,11.8985497978099
h0086,BE,scr3,electricity,dem,11.7423684791286
h0087,BE,scr3,electricity,dem,11.6952283692385
h0088,BE,scr3,electricity,dem,11.7483918307769
h0089,BE,scr3,electricity,dem,12.218347874733
h0090,BE,scr3,electricity,dem,12.4458726000077
h0091,BE,scr3,electricity,dem,12.0804096879198
h0092,BE,scr3,electricity,dem,11.5574426549527
h0093,BE,scr3,electricity,dem,11.0295813912165
h0094,BE,scr3,electricity,dem,11.1414165560516
h0095,BE,scr3,electricity,dem,11.1038643582494
h0096,BE,scr3,electricity,dem,10.5268162813264
