timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr13,electricity,dem,9.92489592869011
h0002,NL,scr13,electricity,dem,9.60243988473407
h0003,NL,scr13,electricity,dem,9.47582587374506
h0004,NL,scr13,electricity,dem,9.51795224737143
h0005,NL,scr13,electricity,dem,9.91714455506374
h0006,NL,scr13,electricity,dem,11.0891445550637
h0007,NL,scr13,electricity,dem,12.895027796822
h0008,NL,scr13,electricity,dem,14.1588602144044
h0009,NL,scr13,electricity,dem,14.7546102144044
h0010,NL,scr13,electricity,dem,14.9395593902286
h0011,NL,scr13,electricity,dem,14.9459357638549
h0012,NL,scr13,electricity,dem,14.7877764231956
h0013,NL,scr13,electricity,dem,14.7455305440747
h0014,NL,scr13,electricity,dem,14.6592049946242
h0015,NL,scr13,electricity,dem,14.6521610385802
h0016,NL,scr13,electricity,dem,14.9792695550637
h0017,NL,scr13,electricity,dem,15.7510401594593
h0018,NL,scr13,electricity,dem,15.4776266979209
h0019,NL,scr13,electricity,dem,14.9558176319868
h0020,NL,scr13,electricity,dem,14.1798464781407
h0021,NL,scr13,electricity,dem,13.2385429067121
h0022,NL,scr13,electricity,dem,12.2236816429758
h0023,NL,scr13,electricity,dem,11.2994934561626
h0024,NL,scr13,electricity,dem,10.4872516979209
