timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr13,electricity,dem,0.429422352681535
h0002,LU,scr13,electricity,dem,0.409256143890326
h0003,LU,scr13,electricity,dem,0.400504770263953
h0004,LU,scr13,electricity,dem,0.39783718784637
h0005,LU,scr13,electricity,dem,0.407304220813403
h0006,LU,scr13,electricity,dem,0.414504770263952
h0007,LU,scr13,electricity,dem,0.447534990044172
h0008,LU,scr13,electricity,dem,0.488624275758458
h0009,LU,scr13,electricity,dem,0.514635264769447
h0010,LU,scr13,electricity,dem,0.528203946088128
h0011,LU,scr13,electricity,dem,0.54005696806615
h0012,LU,scr13,electricity,dem,0.543437462571645
h0013,LU,scr13,electricity,dem,0.533414110923293
h0014,LU,scr13,electricity,dem,0.520940209824392
h0015,LU,scr13,electricity,dem,0.509261638395821
h0016,LU,scr13,electricity,dem,0.505331693340876
h0017,LU,scr13,electricity,dem,0.518995154879337
h0018,LU,scr13,electricity,dem,0.544635264769447
h0019,LU,scr13,electricity,dem,0.548278121912304
h0020,LU,scr13,electricity,dem,0.523988286747469
h0021,LU,scr13,electricity,dem,0.485842682351865
h0022,LU,scr13,electricity,dem,0.480143506527689
h0023,LU,scr13,electricity,dem,0.479844055978239
h0024,LU,scr13,electricity,dem,0.456349550483733
