timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,BE,scr10,electricity,dem,10.5761363102374
h0026,BE,scr10,electricity,dem,10.2131747717758
h0027,BE,scr10,electricity,dem,10.0010772443033
h0028,BE,scr10,electricity,dem,9.98329839814945
h0029,BE,scr10,electricity,dem,10.293520925622
h0030,BE,scr10,electricity,dem,11.1123052662813
h0031,BE,scr10,electricity,dem,11.7912393322154
h0032,BE,scr10,electricity,dem,12.1877695519956
h0033,BE,scr10,electricity,dem,12.4391857607868
h0034,BE,scr10,electricity,dem,12.5587407058418
h0035,BE,scr10,electricity,dem,12.672226969578
h0036,BE,scr10,electricity,dem,12.5045511454022
h0037,BE,scr10,electricity,dem,12.4118588377099
h0038,BE,scr10,electricity,dem,12.2556775190286
h0039,BE,scr10,electricity,dem,12.2085374091385
h0040,BE,scr10,electricity,dem,12.2617008706769
h0041,BE,scr10,electricity,dem,12.731656914633
h0042,BE,scr10,electricity,dem,12.9591816399077
h0043,BE,scr10,electricity,dem,12.5937187278198
h0044,BE,scr10,electricity,dem,12.0707516948527
h0045,BE,scr10,electricity,dem,11.5428904311165
h0046,BE,scr10,electricity,dem,11.6547255959516
h0047,BE,scr10,electricity,dem,11.6171733981495
h0048,BE,scr10,electricity,dem,11.0401253212264
