timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,CH,scr5,electricity,dem,7.08805460617473
h0026,CH,scr5,electricity,dem,7.13300515562528
h0027,CH,scr5,electricity,dem,7.15703812265824
h0028,CH,scr5,electricity,dem,7.19095021057033
h0029,CH,scr5,electricity,dem,7.09147218859231
h0030,CH,scr5,electricity,dem,7.18807108969121
h0031,CH,scr5,electricity,dem,7.35523043035055
h0032,CH,scr5,electricity,dem,7.76319746331758
h0033,CH,scr5,electricity,dem,8.08101065013077
h0034,CH,scr5,electricity,dem,8.17569746331758
h0035,CH,scr5,electricity,dem,8.23614801276814
h0036,CH,scr5,electricity,dem,8.18542823254835
h0037,CH,scr5,electricity,dem,8.05832383694396
h0038,CH,scr5,electricity,dem,8.06364801276813
h0039,CH,scr5,electricity,dem,7.96001614463627
h0040,CH,scr5,electricity,dem,7.90249416661429
h0041,CH,scr5,electricity,dem,7.96941724353736
h0042,CH,scr5,electricity,dem,8.15501614463626
h0043,CH,scr5,electricity,dem,8.26882933144945
h0044,CH,scr5,electricity,dem,8.0218897710099
h0045,CH,scr5,electricity,dem,7.63101065013077
h0046,CH,scr5,electricity,dem,7.37160405672417
h0047,CH,scr5,electricity,dem,7.31153812265824
h0048,CH,scr5,electricity,dem,7.15362603474615
