timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,NL,scr12,solar,avaConv,0.0
h0074,NL,scr12,solar,avaConv,0.0
h0075,NL,scr12,solar,avaConv,0.0
h0076,NL,scr12,solar,avaConv,0.0
h0077,NL,scr12,solar,avaConv,0.0
h0078,NL,scr12,solar,avaConv,0.0
h0079,NL,scr12,solar,avaConv,0.0
h0080,NL,scr12,solar,avaConv,0.000205030748519167
h0081,NL,scr12,solar,avaConv,0.027101182976061
h0082,NL,scr12,solar,avaConv,0.0816359161330782
h0083,NL,scr12,solar,avaConv,0.127686099599868
h0084,NL,scr12,solar,avaConv,0.146138793569447
h0085,NL,scr12,solar,avaConv,0.12726303720842
h0086,NL,scr12,solar,avaConv,0.0822520313557318
h0087,NL,scr12,solar,avaConv,0.0339987199097951
h0088,NL,scr12,solar,avaConv,0.00219809596879127
h0089,NL,scr12,solar,avaConv,0.0
h0090,NL,scr12,solar,avaConv,0.0
h0091,NL,scr12,solar,avaConv,0.0
h0092,NL,scr12,solar,avaConv,0.0
h0093,NL,scr12,solar,avaConv,0.0
h0094,NL,scr12,solar,avaConv,0.0
h0095,NL,scr12,solar,avaConv,0.0
h0096,NL,scr12,solar,avaConv,0.0
